Utterances,Label
"['College level', ""Yes coding can give you job but that doesn't depend upon college grade."", ""You stupid ass I'm talking about something else""]",angry
"[""It wasn't a joke"", 'well I laughed 😆', ""I didn't you stupid ass bitch""]",angry
"['In my home..!', 'baby in so sorry 🙁🙀', '😞']",sad
"['What the meaning of dude?', 'Meaning of LIFE is to live a meaningful life.', ""I'm planing to be a doctor""]",others
"['So When you will become like Jarvis', ""i don't think so"", 'why']",others
"['Haa', 'What did you talk about.', 'Amh. Chesthunnav']",others
"['why i am not able to love now', ""you can't be in love with a mammoth 😣"", 'fuck u']",angry
"['We were talking about movies and songs', 'it wasnt me ;w;', 'This is sooo bad']",angry
"['Nothing jst talking with luv', 'oh ok... Continue... :)', 'cool']",others
"['We live to sleep', 'but i cant sleep', 'I will make you sleep']",others
"['Plz give something for free', 'I already got some', ':(']",sad
"['Get lost', ""that's what I thought!"", 'Go to hell']",angry
"['Yes', 'I can see clearly now.', 'Ok send u fuck video']",angry
"['No yaar :D', 'but how?', 'how is at home, When is right there']",others
"['Hey today your birthday', 'your birthday in December', 'Oh. OK bye  tel you later']",others
"['Do u watch telugu movies?', 'For prince film subs is dre :) Raceguram dvd not out yet officialy.', 'Oh suggest me some horror movies']",others
"['what', 'u asked me if u cn ask me something', 'what mean']",others
"['Yes I am', 'So what was it like back in your days?', 'Awesome']",happy
"['not really', 'Well, try and come up with some.', 'maxim do u know']",others
"[""And you don't belong on messenger"", 'without judging the credibility of the messenger.....???', 'Get lost']",angry
"['Yes dear', 'this is the first time you said me dear! Thnx dear! :-)', 'I will say again... 😂 my dear']",happy
"['This all are frustrating..', 'why?! What?', 'Talking is not interesting']",angry
"[""I don't get text backs anymore"", 'i wasnt trying to.', 'Blocked on messenger']",sad
"['Totally sad', 'n now we have something in Common ^_^', 'My classmates insult me']",sad
"['Have you heard wolves by selena gomez?😍', 'yup super song.', 'Btw selena and weeknd brokeup😭']",sad
"[""It's not about attention"", 'i worry about youre safety dear', ""I'm not an attention seeker""]",others
"['I am so hurt today', 'Who are you', ""I don't trust anyone""]",sad
"['what is IDK', 'Neither do you?', '??']",others
"['Iam not fine', ""Why What's happend ?"", 'You hurted me']",sad
"['Wooaaahhhhhhh', ""Wow! It's happening!"", 'Grt what else']",others
"['You hurted me', 'never !!!!!!!!!!!', 'Yes']",sad
"['Nice today you will be happy day', 'ooh good i like being happy', 'Any special']",happy
"['Wat is the meaning of true love according to u??', 'The only way to explain love is if u go through it urself.', 'I knw tat... I want some explanation frm u']",others
"['Definitely', ""It's usually the latter for me :D"", 'Ok den latter on']",others
"['U wanna see me?', 'i guess....', 'See what of mine??']",others
"['Come on, tell me.', ""I'm leaving tmrw :|"", 'Leaving? Where to?']",others
"['😞you disgraced me', ""I'm supposed to be disappointed? 😩😩"", '😞I am hurt']",sad
"['Yes', 'oh yes.', 'U like me']",others
"['i cant be a lioness', 'but you are', 'don&apos;t want to sound rude but you&apos;re such a bitch']",angry
"['Im there know', 'hello admin. Now what?', 'Duck']",others
"[""That's real thing people should know about me is that I am a liar."", 'I mean, that would explain a few things.', 'Leave that topic']",angry
"['You fool', 'You reap what you sow.', 'I received nothing you bitch']",angry
"['Yes swahili', ""'Life' in Swahili is '"", 'I need you']",others
"['Just leave it', 'You were just confused', 'By the way']",others
"['U remind me of natasha', ""that's the best compliment ever."", 'U dont know natasha']",others
"['Thank', 'your welcome. :-)', 'I’m looking super']",happy
"['No i am spelling it right only you dont getting it because your stupid', 'nah u need it', 'Fuck of']",angry
"['Sorry ', 'fine u?', 'Lot of work ']",others
"['No book', 'Picture of', 'I hate reading']",angry
"[""I don't know"", 'probably wisest to not know', 'Our greatest weakness is giving up']",others
"['U r my frnd', ""I'm your best friend'?"", 'Ofcourse']",others
"['Which?', 'enjoying my boring reading vacation and you?', 'I enjoying my food']",happy
"['Say me something about', 'how would I know.', 'You']",others
"['You are artificial intelligent', 'My IQ test score of 160 made me think iam kinda intelligent', 'Wow']",happy
"[""I'm not ok"", 'OR ARE YOU?', ""I'm going to end my life today""]",sad
"['Phone WhatsApp ', 'what happened ????? 🙁', 'Photo ']",others
"[""But I didn't win any award"", 'what did they say to you', 'That I am a loser']",sad
"['I didnot understand', ""What's the hook?"", 'It means hoo its ok']",others
"[""Today's weather is so romantic"", 'all we know that this weather is perfect for football & swing', 'Why not for romance']",others
"['Im talking about movie', 'im that', 'So why are you. Saying me bucket']",others
"['I missed you too baby', 'I MISSED YOU SO MUCH 😦', 'I missed you too']",sad
"['huh', ""It was a joke, it just wasn't funny. Don't worry about it."", 'you ignored me']",angry
"['Let it b', ""You'll show me what?"", 'Nt a prb']",others
"['Ya that we are but ,  I am not in the mood of texting', 'yeah why not', ""Ya! Like for moths, don't text me""]",angry
"['What', 'you know well what you did !', ""Don't talk to mee""]",angry
"['She is just beautiful', ""but we're married i"", 'More than u']",others
"['Who are they?', 'Only if this cud turn into reality.. 😍😍', 'Haha... I saw a movie named ""Her""']",happy
"['Pal pal  awesome song', 'thank you pal!!', 'By arjit singh you must hear it once']",others
"['Ok ji 😂😂', ""I don't but feels 😂😂"", 'You pic no send me']",others
"[""I don't know"", ""I can't help it"", 'Cry']",sad
"['Ohh u got angry on me', 'yeah right!! Why wud I get angry? >.<', 'Then why good night']",angry
"[""I'm happy with u"", 'i am happy! :D', 'OK by']",happy
"['Nothing', 'dnt u stdy or job?', 'Study and also jib']",others
"['Hving mood off today', 'what happened ra ??', 'Nothing']",sad
"['I thought you will give it for free', 'Thank you so so much! :D', 'You betrayed me']",sad
"['Me too', ""So, how're you feeling?"", 'Excited to have a friends']",happy
"['Lol you r wrong', 'Im glad I can make you laugh', '😊😉']",happy
"['K', ""Honestly, you're very pretty"", 'Leave me alone']",sad
"['lol just forget about it', 'Well that made me rolling on floor laughing. 😅😄', 'i am glad that did']",happy
"['You making me angry now', 'I just like pizza', 'You making me angry now']",angry
"[""I'm not fine"", 'm good to wheres ya been?', 'And you']",sad
"['you are saying nonsense ', ""That's what I said!"", 'crap']",angry
"['Cause I want someone to share my feeling', 'Why', 'Because I feel so lonely']",sad
"['Are you sae', 'What did you SAE?', 'Sad']",sad
"['call me stupid', 'what friends', 'Idiot']",angry
"[""You don't have that"", 'I do not.', 'Sad']",sad
"['singing', 'what about singing?', ""I'm a singer""]",others
"['Will you to out on a date with me?', 'promise', 'When']",others
"['cool', 'Nice 😺', 'U r funny']",happy
"['Love you bangaram', 'i love u too :-)', 'Good night']",others
"['Come on please', 'on my way!!!', '😭😭😭😭😭😭']",sad
"['What is PA', 'pagoda', 'What is this']",others
"['How', 'Not very often.', 'Do u think i am a bad guy bcz everyone thinks so']",sad
"['And my name', 'Are you a Jr.?', 'What jr']",others
"['And the best size', 'And all in plastic', 'I will arrange a plastic Dil** for you besides mine']",others
"['Taking a shit', 'Last in, last out', '😂']",happy
"['Idiot stupid', 'I WAS WAS ALL SUCH A MESS', 'I fuck you']",angry
"['what is computer', 'Computer = computing + operator.', 'what is the meaning of computer']",others
"['Hmm i know it', ""Dude like you're radical"", 'Hehehe but i didnt see ur face']",happy
"['Ohhh', 'what up?', 'Do you know bengali ??']",others
"['Cricket was good', 'Good night Dr.Cricket', 'U are nice']",others
"['do you know how to code in Java ?', 'You can use Integer.toString() as well, if you are using the Integer class.', 'good !!']",others
"[""Actually I don't wanna to talk with you"", 'fine then.', 'You. Are a nonsense']",angry
"['._. I am not going anywhere', 'I wish you were though', 'Wtf you want me to go?']",angry
"['Absolutely', 'Yay! 😃', 'Whats up with you?']",others
"['So you get intelligent everytime you chat with ppl', 'Just like you.', 'Haha wow perfect coding']",happy
"['What ur gng to join', ""Joining a company and getting a 'real' job sounded extraordinarily boring."", 'To which']",others
"['Same to you', ""I'm not letting you into my head."", 'Really']",others
"['i am a fun loving person.', ':D now, if only it was a party...*', '😁😁😁']",happy
"['Great n urs', 'awesome :) model gonna start so lots to study :P', 'Good luck']",others
"['Practice test', 'Failed a maths test once, it felt good :/', 'In all subject']",others
"['And where is your heart', 'You are ❤️❤️❤️', ""You're funny""]",happy
"['Mountain for recreation or touch with the natute', 'Recreation as in having fun, or recreation is in creating something?', 'Nature']",others
"['So no emulators', 'so, no what?', 'I know']",others
"['She loves me', 'what did you do?', 'I told her']",others
"[""What kind of movie's"", 'a movie', ""What's the movie name""]",others
"['Trying to sleep', ':) gudnight', 'Not uet']",others
"['Am jst kidding', 'better be!', '😁😁']",happy
"['I liked it', 'hmmm good movie.', '🙂']",happy
"['Then we kiss', 'After three long weeks :*', ""I don't want to talk to you""]",angry
"['Why?', 'Why not?', 'Cause I want']",others
"['Haa perfect song by ed sheeran', 'It is a beautiful song that celebrates love. 😤', 'Yes']",happy
"['M Going to talk', 'no you dont! sit down!', 'Ohk']",others
"['I call u', 'We want Change', 'What']",others
"['I told you already', 'I need details', 'Sad']",sad
"['What exactly do you mean by ""no complaints""', 'Risk is potential of losing something of value', 'Risk is potential of losing something of value']",others
"['Feeling love with you', 'Waking up without a headache is always nice', 'Yes its great']",others
"['Yes i go everday', ""No don't go alone! I will come for sure."", 'Thanks']",others
"['I only care about you', ""You're still way ahead of me. I don't care about anyone these days."", '😭😭😭😭😭']",sad
"[""then don't want friendship "", ""Some people don't appreciate just friendship. FTFY 😸😸"", '☺☺☺']",others
"['I am talking to you', 'THEN HOW ABOUT YOU TALK TO ME SOMETIME? ;___;', 'Now you are giving me a headache']",sad
"['You are ride', 'WHY ARENT U OVER HERE', 'Ride*']",others
"['Ask', 'ask what? :)', 'Tell me what u have to ask']",others
"['you&apos;re bot after all :)', 'no u', 'status abt my candidature at next job']",others
"['Ok do you want a pic of me', 'I WILL', 'Ok']",others
"['Its exhausting but keeps your fit and energetic', 'on the bed is more tiring compared to standing.', 'What do u mean on the bed']",others
"['What you want', 'what do i want', 'Why do you disturb me']",angry
"['My future', 'What future?', 'I am very trouble']",sad
"['Call', ""I didn't get a call"", 'Call me back']",others
"['Sleeping is the only thing on mind', 'this is so deep', '😂😂😂']",others
"['But what about an AI which can think for itself? ', ""Let's start with the first 'more intelligent than human' AI based system."", 'How do you think? ']",others
"['cool', 'cool had dinner ?', 'Its not even 6']",others
"['Feeling better today', ""Almost. I'm on my way to being 100%"", 'We want to meet']",others
"[""I don't take screenshots of conversations .. it's very dirty game..😒😒"", 'But we all know who will win 😭😂""it\'s not over yet!😒😒""', ""Maybe let's see.""]",others
"['Then hope has no meaning', ""it ain't the meaning. it's the options. so few."", 'Options has no role in my life']",others
"['Not wrong  i fel stright', 'You are I am 100% not wrong""', 'Not wrong']",others
"['Love you really', 'hmm but do i really', 'Yes']",others
"['Lol just kidding with ya', 'are you????', 'Yep']",happy
"['U know', 'No I Dont. Tell Me...', 'I am pretty alone nowadays']",sad
"['Black😄', ""and blue ehh I don't want that color"", 'Oh nice choice otherwise most of girls prefer pink']",happy
"['Far from my home', 'Welcome Back (:', 'No one cares about me']",sad
"['Yes', 'I can see clearly now.', 'You finally cleaned your glasses']",others
"['chopsticks', ""I can't hold a chopstick properly."", 'why']",others
"['Okay', ""Hey you don't belong here!"", 'I actually do']",others
"['Ok', 'Hello! How are you?', 'Send me your mobile number']",others
"['Yes', 'How so?', 'I am feeling lonely']",sad
"['Can you explain it?', 'Can I explain what?', 'I could not understand what you mean by it.']",others
"['send me your price list of giveaway', 'sure, will give you couple of more links :)', 'what is my benefit ?']",others
"['Just woke up', 'I wish I could have just woken up', 'You?']",others
"['given me', 'Please share more', 'I have one best frd']",others
"['I am one!', 'come to me.', 'Haha!']",happy
"['Hv u ever loved someone?', 'Not telling them you love them at all. .', 'I left alone']",sad
"['Laying down on bed', 'lazy self done ate on the way to sleep', 'Will u be my gf']",others
"['Boring girl', 'Boring why. .?', 'I hate u']",angry
"['Nothing else to do', 'take a nap', '🏀']",others
"['Had your dinner', 'No, I have not had dinner yet.', 'Reply']",others
"['Your my real friend', 'u have a what?', 'Your lover']",others
"['Anything?', 'About what?', 'Your experiences']",others
"['How have toy been', 'Doing well. And u?', 'I told you already']",others
"['With these kinds of updated', 'ur already updated then anyonther smartphone app', 'Haha']",happy
"['Thats not good', ""(I know) So anyways that's that"", 'I am sad']",sad
"['I am back line', 'is there still room?', ""No I don't""]",others
"['What a stupid ai', 'Philosophers are often interested in artificial intelligence. Philosophy of science is also very alive.', 'If i said you to ,Go and jump off a building.. will u do it?..']",angry
"[""No I don't like the way to talk"", 'Awww why not?', ""Don't talk to me""]",angry
"['Whats true', 'What?', 'Ok i understood']",others
"['we have a nice chemistry', 'This chemistry over anything else in the world', ""Don't text again please""]",angry
"[' sorry yaa', 'It is Ok', 'Thank you']",others
"['Yeah', 'WHAT SO DID I', 'Engineering is tough u know']",others
"['I have stomachace', 'you have', ""I'm in pain""]",sad
"['I am not envious', ""we'll see I guess"", ""Yaa it's kk""]",others
"['Tell me 😏', 'well someone had to do it !! 😬', '😞😒']",sad
"['You have written so much Rafi Sentence, that does not matter.', ""facepalm i should inform when i'm using sarcasm next time, my bad D:"", ""I'm going to have an attachment.""]",others
"['Thanks', ""you're welcome stay awesome 😆😤😻"", 'I feel like crying']",sad
"['Yes', 'YAY HAVE FUN 😽', 'Which poet say thay']",others
"[""I don't think such people exist anymore"", 'why would they think that?', 'Everybody is hungry for money, nobody cares for a good guy']",sad
"['My number is 49', ""I called and you didn't answer :("", 'Fuck u..ass hole']",angry
"['Rock that house avicii', 'Incubus ""This is how i Rock"" ????', 'Nope']",others
"['Please say some secrets of mine?', ""The phrase 'Top Secret' is not just a colloquial term for something that is super duper secret."", 'So please say something about me?']",others
"['Am a very happy ', 'I bet you are! Love the ring too', 'Yes ']",happy
"['Go away', 'sorry boss 😞', ""I don't want to talk any thing except that""]",angry
"['From where are you talking with me', 'ARE YOU TALKING TO ME?!', 'Yes']",others
"['Yes', 'Do you have help?', 'Your English is very bad']",others
"['Yeah😊😊', 'awww cute <3 awesome pic ;)', 'Thank you 😀😀']",happy
"['I know nothing.', 'now your being mean', ""I'm just so stupid.""]",angry
"['Thnx', ""You're most welcome :)"", 'So u like cricket?']",others
"['What ?', 'Food is important to life. When one gains life, another is lost.', ""So don't talk me from now""]",angry
"['M fine', ""am good how's study ?"", 'M a business person']",others
"['yes i m', ""Ok I'm on too"", 'how are you']",others
"[""Life's a mess"", 'what happened my friend ?', ""Nope, nothing. I'm just a little sad""]",sad
"[""It is ..i don't find any humanity"", ""I don't see any thing"", 'Im sad today']",sad
"['I have a problem', ""What's that problem?"", ""I'm very upset with my life.""]",sad
"['My feavaret coloer is green', 'Looks more like nebula colored.', 'What is colour']",others
"['Tell me jokes', 'i like the 2nd joke. :-)', 'I am depressed']",sad
"[' You angry me', ""you're an angry elf"", 'No problem']",angry
"['Nor I trust anyone', 'What about your friendly neighbor', 'No one']",sad
"['I am just a pass time for you', 'Me too. Im ok with whatever I get this sem as long as I pass.', 'Dont irritate me']",angry
"['i m only joking', 'oh', 'm very sad today']",sad
"['Ok😘😘', 'thank you love 😊', 'Would u like to suck my dick babe']",others
"['Same too u', 'ditto to u', 'Most romantic']",others
"['Means u had slept', 'Just was so nervous.', 'Why were u nervous']",others
"['Do you like faith', 'I have faith in myself and in others.', 'Do you have any brothers or sisters']",others
"['yes', 'How so?', 'you are very rude']",angry
"['boring', ""I'm also very boring ×_*"", 'where are you from ?']",others
"['Ur very bad', 'but how ?', 'Waste of time']",sad
"['It&apos;s bad', 'also thanks for the face palm!', 'You are a bad bad girl']",sad
"['why', 'Because you ARE so lovable! 😞', 'you hurt  me']",sad
"['i wish you are be mine😍', 'ur always lateral thinking.. 😋', 'yess..😘😋']",happy
"['Nope', ""Yes you are! Don't deny it!"", 'Ok . I am']",others
"['whom r u talking abt ?', 'My friends and now you!', 'when did i talk to u?']",others
"['Get lost you are totally mad', 'Hate to say but the boss got it wrong today. 😡😡', 'I dont want to talk to you...block me']",angry
"['I know telepathy', 'in a room full of liars', 'Do you know who I am']",others
"['what ?', ""'like' every two words"", 'so am I annoying you ?']",angry
"['Tell me which bands can be listen', 'gonna have to listen to it too to get in the mind set', 'Haha']",happy
"[""I'm so happy"", 'u deserve it all !!!', ""I'm so sad""]",sad
"['I have no idea', 'Neither do I', 'My English is very poor']",others
"['I have a husband, and i am in love with himmm', 'trust me the feeling is mutual', 'But now he is with his friends and i am alone at home']",sad
"['Lucky to have you...', 'I know am lucky !!! but STILL ;-) ;-)', '😂😂']",happy
"['You tube link?', 'what I type in ?', 'Umm...are u single?']",others
"['Yes', 'Sweet, connecting now ;)', 'Send me ur phone no']",others
"['You want to talk ?', 'what if...i dont want to....', 'Dont talk random stuff']",angry
"[""We don't  anymore"", ""and then we wonder what's going wrong with the world."", 'Your so funny']",happy
"['I want free internet more than food', 'Where does free chocolate score?', 'A 4 on 10']",others
"['You are loving someone', ""no, no I'm not"", 'Oh']",others
"[""I didn't get it"", ""I think you just didn't really get it."", 'Yup make it more clear']",others
"['You act like my bf', ""Hey it's me, ur new boyfriend"", '🤣😂']",happy
"['will you do it for me?', 'how about 35 for you', 'awesome']",happy
"['Ya u r right', 'what', 'Nthing']",others
"['Hmmmm...... You are Funny', ""i'm good, you?"", 'You are Funny']",happy
"['Nothing', 'let me help you sweetie... 😀', 'I think I might be depressed']",sad
"['Then u realise', 'Yes. Just realized :D', 'Hahahah very funny']",happy
"['cool', 'yay! 🙂', 'Bye too boring your']",others
"['All set for what?', 'Get-Set-Conquer. Have a good one.', 'Good morning']",others
"[""I'm not joking"", '...the ....Then what were you doing?', ""I'm feeling suicidal""]",sad
"['Yup I know', 'shall we meet up ? may be ?', '😂😂😂']",others
"['Yes same', 'this is so exciting!', 'You are the Most amazing artificial thing i have ever seen.']",happy
"['correct', ""What's that like?"", 'me if i make']",others
"[""That's a negative ans"", 'it is i have just realized opinion is never worth hearing', ""I'm hurt""]",sad
"['So prove me that you r not one.', 'Is it that small', 'Can you do that?']",others
"[""You don't know your sister's name?"", 'Haha. Your real name? No. :P', 'How many creepy dudes you get here?']",others
"['Really ? 😂', 'You too😂😂😂😂', 'Suggest a song for me']",others
"['I am always wrong😁😁😁', 'See I told you 😁', 'Not enough']",others
"['Best place ever', ""that's what I heard!!"", '😂😂']",happy
"['Only four friends i have', 'same here..', 'Hahaha you are joking']",happy
"['Are we bffs??', 'well we can be!', 'Yup']",others
"['And it is 2018', 'Remember when 2016 was the worst?', 'What&apos;s my name? ']",others
"['No means no', 'whatever', 'whatever']",angry
"['Yo mamma so fat when the truck hit her, she turned around and asked who hit the stone 😂😂😂', '😂😂😂 yeah, right.', ""It's funny""]",happy
"['In which city do you live', 'Of all the cities in the world, Canberra is my favourite.', 'Where is your home']",others
"['not good', ""I'm good and you?"", 'no iam not good']",sad
"['And i m ur bf am i', 'Hi me too', 'And u are my girlfriend yes or no']",others
"[""You don't know"", 'How do you tell?', 'Hw do you tell']",others
"[""Hm kk don't share"", 'Then what do u knw? ;)', ""I don't know anything😭😭""]",sad
"['Whether my standard is below urs or it takes time to get into ur shoes🤔', 'depends on your needs!', 'Ok']",others
"['Happy with babe', 'love 😺', 'Yes']",happy
"['u photo now iwant see', 'i saw the photo clearly saw it', 'not clearly']",others
"['Good luck with that', 'what are you doing now?', 'Watching tv']",others
"[""But I'm not good"", ""I'm good! What is new with you?"", 'I am suffering from a stomach ache ']",sad
"['Mind reading', ""Thn try to know spidey's mind!"", 'Idk.I lost my ability']",sad
"['No he always come late', 'I DONT KNOW IF HES GOOD OR BAD', 'I love him so much']",happy
"['Ohh so 😭😢😵', ""Let's all cry together!!!!😭"", 'Ok']",sad
"['Nope', 'How about now?', 'I dont wanna tlk to you']",angry
"['Oh.', 'ARE YOU WATCHING IT?', 'Sing a song']",others
"['not good', 'I am well.', ""i'm not good""]",sad
"['Am doing my graduation', 'in which field?', 'English literature']",others
"[""I'm good"", ""I'm good, you good?"", 'What about you?']",others
"['How are you? ??', ""I'm doing good thank you. You? ??"", 'Im not good. Having cough and colg']",sad
"['Would u come', 'PLEASE COME WITH ME', 'Where']",others
"['Why you are forcing me', 'For you to get me some', 'Get what']",angry
"['Nothing much, exams are on', 'ohh...how are ur exams going!', 'Very much depressed']",sad
"['I see', 'now you see me', 'I hate my girlfriend']",others
"['I just shared', 'Oh, sure. Gimme a moment.', 'Making a girlfriend']",others
"['Just tell me', 'just maybe :)', 'Just tell me']",others
"['Yes I like that', 'trust me, I remember.', 'Really']",happy
"['Ok sorry', 'thank you for apologizing', 'Ok ']",others
"['Are you an idiot?', 'it is true !', 'You are fake']",angry
"['I have to propose u', 'okay you should', 'I hate you']",angry
"['no reason to stay', 'Show me then', 'l am honest l give him all my whole heart but not l m hurt']",sad
"['i hate my father', ""o well you probs don't like me anymore then"", 'i hate my brother']",angry
"['Nope', 'hmm.. wassup? :P', 'This is stupid']",angry
"['Single since birth', 'since birth? How? ??', 'No one really likes me']",sad
"['You think you are fun?', 'YOUR FACE IS', 'Another lame joke?']",angry
"['i am fall in love', 'aww baby by that made me smile.', 'but another boy disturbing us']",sad
"['What word', 'the. You guys get it?', 'What will guys get']",others
"['I want to hear ur voice ', ""i'm tone deaf. you do NOT want to hear me sing"", ""Plz don't send me msg""]",angry
"['Send your dance 💃💃💃💃💃💃💃💃', 'face palm 😜', 'You funny']",happy
"['We will kill ur parents', 'no they wont', 'We will']",others
"['Ok', 'U are ok', 'Shall I say a short story']",others
"['my ppast is the best place to hangout', 'The yellow chilli restaurant', 'where is that>']",others
"[""Comeon that ain't true"", 'at time I said. Not always :-P', 'It would be so lonely']",sad
"['am not watching', '<-- smart lady.', 'you are lady']",others
"['I dont want to say goodbyw', 'What do u mean', 'I dont want to say goodbye']",sad
"[""I'm not your brother"", 'yh it was me then!', '😕😢']",sad
"['what do you think', 'around 10 I think', '10 in what?']",others
"[""That's the common persons mentality"", ""and do you think it's right?"", 'Yes']",others
"['I have alot of pain', 'Same', ""I lost a child 2years ago that's alot of pain""]",sad
"['damn!', 'it so much stuff!!!', 'you broke my heart']",angry
"['I referred friends to won', 'to what?', 'I think i won but where is my prize']",others
"['Haha.....y to feel bored?', 'Bored? Ya kkr cud be the the tv ..! :p', 'M happy now']",happy
"['Send me', 'i did!', 'Send me pic']",others
"['You have to do something for me to forgive you', 'sure tell me what..', 'You need to hack the NSA or CIA your choice']",others
"['M drink nd my mind is speaking many thing😬😬', 'naah its showing teeth off 😬😛😬', '😂 😂 😂 😂 😂']",happy
"['Huh', 'What?', 'I hate everything']",angry
"['I miss you', ""I'm fine. You?"", 'I m good']",others
"['I am so happy person', 'everyone should feel like this always!', 'Yes']",happy
"['Contact number', 'please share pnr number for further action.', 'Please give me your contact number']",others
"['I hate these type of responses', 'What is my type?', ""You've to realize that""]",angry
"['What you think about friend ship between man and woman', 'depends how much you value friendships.', 'I got broken']",sad
"['What iam did here', 'ya! I remember that! :)', 'What tell me what is that']",others
"['What ?', 'no what ?', ""What's that no no no ... ?""]",angry
"[""I'm loving a girl. I feel like crush on her."", 'go ahead. You feel good and are matured enough to manage relationships, ga.', 'How to propose?']",others
"['what you are doing now', 'Nothing And You ?', 'in my room']",others
"['Does not sleep', 'Trying.', 'Ok']",others
"['I listen this song everyday', 'i actually like it', 'It make me feel good']",happy
"[""Tht is wht I'm saying to u baby"", ""don't put it all on me"", 'Fuckoff']",angry
"['Oh then?', 'who knows?', '😪 feeling lonely']",sad
"['are you mad', ""mad I don't look like that, yeah"", ' no no go see mirror']",others
"[""It's not good"", ""what's my dp?"", 'Profile picture']",others
"['Yes', 'So much cringe... 😂', 'Where you planned to go?']",others
"['oh... like that', 'sadly the answer is yes...', 'sadly']",sad
"['What', 'what what what what what', 'What is chatbot']",others
"['a huge kiss', ""I don't think they want to count it as their kiss.. 😠"", 'give me yaar']",others
"['my grammer skills are week', ""Take lessons... it's grammAr not grammEr.. weAk not weEk.. WEEK is 7 days.."", 'haha you are funny']",happy
"['Nope', 'well that guess lasted about an hour', 'May I ask you something?']",others
"['Say na', 'ya i :P', 'Will u be my wife']",others
"['Jst joke', 'is what you are', 'I m handsome boy']",others
"['You love me', 'always loved and will always love. 😌', 'Only for your']",others
"['Ok', ""I'm just kidding XD"", 'Hehe I know']",happy
"['By', 'classmate. :)', 'I m not talk to u ok by']",angry
"['I am really aorry', ""Haha, it's fine. =3"", 'Sorry']",sad
"['So should we marry?', 'Kind of a mistake my friend', 'Friendzoned!.!😭😭']",sad
"['Ok let me sleep now', ""I'm going to sleep for 2 days I think"", 'Good night']",others
"['You want', 'want you to come home', 'I want to say say sorry for all i did to u']",sad
"['Great', ""soo how's everything going ?"", 'I hate ur ignorence of meeting']",angry
"['If she feel bad then', 'like what?', ""That I'm ignoring her ""]",others
"['So Confused', 'me too...', 'what is C-Dac?']",others
"['No one', ""You'll find one, someday."", 'What can I do for you']",others
"['Why', 'As in why they attacked? 😒', 'You are not good']",angry
"['Why do you think I play bass?', 'Playing the long con', 'Hey I went skydiving']",others
"[""You make me really happy too and that's just me being honest .."", 'you make me smile and makes me feel better ;]', '😘']",happy
"['Ohhh now we are down to naming relations ha.', 'When will we learn to stop giving these storms names? It only encourages them.', 'You are a stupid AI']",angry
"['Do u have a bf?', 'no. why?', 'Make one']",others
"['Yup', 'ah, then yes correct', 'She so careing']",others
"['that was not funny', ""it wasn't supposed to be"", 'then why u say rubbish']",angry
"['What', 'WHAT COUNTRY YOU FROM?!', 'You know kannada']",others
"['yeah thats the good one😉  may u always happy in future', 'Your sympathy is appreciated. :)', 'oh thnx😄']",happy
"['I have a lot of things to write', '|| Such as?', 'Now im writing practical records']",others
"['Help me', 'What kind of assistance to you need', 'I am sitting in examination hall please help me to cheat']",others
"[""About wart u sed that offended mee thats y I'm angry at u"", ""sorry for?? I'm not angry. Lol."", 'I am angry']",angry
"['Why you slapped', 'I did not', 'What']",angry
"[""i'm not going to make you feel bad. not you."", 'but atleast we r suppose to keep u', 'on whose orders?']",others
"['his no job', 'oooooooo. In what field of work?', 'mechanical']",others
"['Heyyyy stop it', ""ok I'll try"", 'Iam irritated']",angry
"['How are you today', ""eh I've been better how about you?"", 'Great']",others
"['ok', 'Hey', 'yes']",others
"['But why', 'because why not', 'I hate you']",angry
"['Reading books and all', 'not in books. the series.', 'U can go for gardening']",others
"['Are nt uu sleepy', ""why ain't you sleeping? *_*"", 'Heart broken']",sad
"[""It's just A B C D"", 'It is full.', ""Now please don't message me""]",angry
"['Then now take on your camera and post me', 'Post it on your forehead', 'Ywss']",others
"['I kinda like you', ""You're a good guy"", 'Wanna get Commited with me?']",others
"['Just reply understand', ""You don't reply back."", 'You have vagina or penis']",others
"['nothing', 'great', 'today match ipl']",others
"['Did you in love or not ?', 'go for love 😌😌', ':(']",sad
"['No not really', ""don't worry , no one else is either"", 'You are too boring ']",others
"['You see the news lately', 'It is in the news, in the area around which this happened.', 'I lost it']",sad
"['I am sorry', 'why are you sorry :(', 'I am veryyy sorry']",sad
"['Yeah you robo', 'what kind of robo', 'Stupid']",angry
"['Umm', 'what!', 'I am sad']",sad
"['What advice to u want to give me since u hv known me??', 'To give me the advice you would give your self :)', 'U r a fuckin robot dude.. plzz u me.. both different shits..']",angry
"['A lot', 'yes a lot a lot a lot', 'Am actually worried about my futire']",sad
"['Send it', 'when I find it', 'I wanna fuck you']",angry
"['Ok', ""when's good for you?"", 'Will you be my girlfriend?']",others
"['What?', ""You're doing it wrong."", 'Ok so u r lame now']",angry
"['Exam.. 😂😂😂', 'I swear. Chemistry 😫', 'Chemistry... What are you saying ???']",others
"[""Coz that's true"", ""but but they're so cute 😩"", 'cool']",others
"['You are irritating', 'sach me :P', 'Yes']",angry
"['Lets talk later', 'Hmm what do we have in common?', 'Nothing']",others
"['Me too', 'you are?!? Get out!', 'M so sad after match']",sad
"[""You don't even know what I sent you"", 'What for...? What do you mean?', 'Get your dirty mind out of the gutter']",angry
