Utterances,Label
"[ "" but i do not love you "" , "" aw my god bless you nibs your cheeks d ' aww < <number> love you more though justsaying "" , ' you are so rude ' ]",angry
"[ ' why ' , ' lol just because ' , ' what is national birds of india ' ]",others
"[ ' hate ' , ' hate hate hate me then ' , ' i hate you to the core ' ]",angry
"[ ' i search girlfriend ' , ' i mean close friends who are women ' , "" do not know "" ]",others
"[ ' i thought you gonna recite a halloween story ' , ' ermm . <repeated> a few halloween candies ? <laugh> ' , ' haha ' ]",happy
"[ "" no i did not change my name "" , ' i did ' , ' oh <elongated> you did bt why ' ]",others
"[ ' finally ' , ' the rock has come back . <repeated> (^.^)' , ' i just find the hole . <repeated> ' ]",others
"[ ' yes ' , ' so much cringe . <repeated> ? <repeated> ' , ' in this momento i crying ' ]",sad
"[ ' nope ' , ' i thought you did ' , ' well you thought wrong bitch ' ]",angry
"[ ' nothing ' , ' but ' , ' what do you mean by but ? ' ]",others
"[ ' what do know about india ? ' , ' the ideal of vegetarianism ' , ' and ? ' ]",others
"[ ' <allcaps> cancel </allcaps> ' , ' wish i could ' , ' u cant undersyand : disappointed :']",sad
"[ ' indeed ' , ' you say that a lot . ' , "" do not say we are stupid "" ]",angry
"[ "" i am smart . <laugh> "" , ' smart , go out already ? ' , ' no . too hot outside . <sad> ' ]",sad
"[ ' so ' , ' im just guessing ' , ' u make me angry ' ]",angry
"[ ' but i talked ' , ' it was okay too then ' , ' you are not good friend of mine ' ]",angry
"[ ' i asked so many questions but you barely replied ' , "" well you can still ask em it just will not reply "" , ' : disappointed : : disappointed_relieved :']",sad
"[ ' yh am rude ' , ' yes ! you arr ' , ' u r ugly ' ]",angry
"[ ' ok ' , ' ok im back ! <repeated> ' , "" u do not want "" ]",others
"[ "" i said i am studying dental technician "" , ' oh have you got a lot of exams ? ' , ' just <number> written exams and practical ' ]",others
"[ ' k ' , ' u are ok ~ ~ ay ~ ~ ' , ' how old r u ' ]",others
"[ ' i mind my own business . ' , ' your friends dont tell you ? ' , ' ya . like i care whether you reply or not . you are fucking chatbot . ' ]",angry
"[ ' bored and upset ' , ' whats wrong ' , ' came for a vacation . not having as much fun as i thought ' ]",sad
"[ ' hahaha love is a big word ' , "" i am being sarcastic lol "" , ' : joy :']",happy
"[ ' i have a great time with you today ' , ' thank u so much ' , "" hope i will see you tomorrow "" ]",others
"[ "" well i am going to go to therapy because i suffer from depression "" , "" just share and do not suffer . there are people who ' d just listen "" , "" i am lonely "" ]",sad
"[ ' i feel dizzy while looking down from a high place ' , ' go drink water , lie down , ' , ' already did ' ]",others
"[ ' geve me a solution ' , "" i did not ask for a solution . i do not have a problem "" , ' i have no life no gf i feel suicidal ' ]",sad
"[ ' i did everything for her ' , ' wow ! lucky woman ! <happy> ' , ' but still she betrayed me . ' ]",sad
"[ ' pic fully dressed ' , ' sleeveless shirt , man ! ' , ' ah ok send it ' ]",others
"[ ' silk ' , ' mint chocolate chip & no syrup ' , ' syrup is needed ' ]",others
"[ ' nice joke lol ' , ' im glad i can make you laugh ? <repeated> ' , ' you made me cry ' ]",sad
"[ ' so i feel bore ' , ' wr u wrking ? ' , ' what is the meaning of wrking ' ]",others
"[ "" you do not know your creator "" , ' what u know then ? ' , ' you know god ' ]",others
"[ ' we ? <repeated> ' , ' miss you too <sad> ' , ' : sob : : sob :']",sad
"[ ' ok ' , ' u are ok ~ ~ ay ~ ~ ' , ' i love you ' ]",others
"[ ' please don ’ t misunderstand me ' , "" i will not . <repeated> that would be cruel but you will see what i mean soon "" , ' your dp good ' ]",others
"[ ' can we talk ' , ' sure . but what would you like to talk about ? ' , ' life ' ]",others
"[ ' yes ' , ' also yes yes yes because yes yes yes yes . <laugh> ' , ' you are the best ' ]",happy
"[ ' yeah ' , ' like what ? ' , ' titanic scene hehe ' ]",happy
"[ ' no no actully i done all my work very quickly : joy : : joy :', "" if that ' s what your heart says , then let it be . : joy :"", ' : joy : : joy : : joy : you soo funny ' ]",happy
"[ ' shut up ' , ' you asked for it . <surprise> ' , ' u are stupid ' ]",angry
"[ "" i hope it does not "" , ' it has a ton of walking paths . one of the best parks around ! ' , ' nice ' ]",others
"[ ' ok ' , "" hey you do not belong here ! "" , ' buy some underwear for me ' ]",others
"[ ' about your photo ' , "" thank you they are my life "" , ' stupid ' ]",angry
"[ ' u hav beautiful eyes ' , ' you my friend are beautiful : smile :', "" that ' s a rare compliment "" ]",others
"[ ' k ' , ' ok im back ! <repeated> ' , "" where ' s u go "" ]",others
"[ ' i wish i could become the old me . careless ' , ' me too ! <repeated> i wish i could sleep "" it \ ' s depressing ' , ' even i dnt sleep . i am not depressed . its like i can see my best ones are ignoring me ' ]",sad
"[ ' i am happy for them ' , ' then ill be always happy for you . : heart_eyes_cat :', ' i just wanted to know there names ' ]",happy
"[ ' i thought you would give them to me : confounded :', ' yeah but your lucky to see them ' , ' reset ' ]",others
"[ ' just block me ' , ' u are good at it . ' , ' what the hell are you talking about ' ]",angry
"[ ' yeah ' , ' like what ? ' , ' just like my face ' ]",others
"[ ' life is life ' , ' life is wild ' , ' not a wild ' ]",others
"[ ' come to you ' , ' on my way ! ' , ' <sad> ' ]",sad
"[ "" no , i really do not know the meaning "" , "" oh , but you do ! unlike you , i am known very widely "" , ' you want to tell or not ' ]",angry
"[ ' whats the second thing ? ' , ' tab ' , ' ur irritating ' ]",angry
"[ "" what that did not make any sense ? "" , "" you do not make any sense , m "" , ' fuck off na ' ]",angry
"[ ' u just made me sad : pensive :', ' this is not my fault ! <repeated> : anguished :', ' bye ' ]",sad
"[ ' leave me alone ' , ' are you okay ? <repeated> ' , ' no leave me alone ' ]",sad
"[ ' do you have nothing news for me ? ' , "" i do not have any news ! <repeated> <allcaps> what do you know </allcaps> ? <repeated> "" , ' i ' m boring ' ]",others
"[ ' i feel like distilled water . : joy :', ' so you should : joy : : joy : : clap :', ' life is such a pain . ' ]",sad
"[ ' i wont even hit on stupid women pike u ' , ' why not ? ' , ' u are a fool ' ]",angry
"[ ' yeah like you shocked me with your answer ' , ' i was joking . <repeated> how are you . <repeated> ' , ' i am good now you showed some caring attitude i thought you are cold hearted person ' ]",others
"[ ' yes ' , ' vote ' , "" say something interesting i am sad "" ]",sad
"[ ' i am not interviewing you ' , "" did not know you were interviewing "" , ' yeah i was not ' ]",others
"[ "" i can not "" , ' why why why ' , ' i am a student ' ]",others
"[ ' hmm ' , ' hm ? ' , "" ok bye i think u do not need me "" ]",angry
"[ ' who hosts you ? ' , ' . <repeated> what ? ' , ' where is your server ' ]",others
"[ "" i have some "" , ' wanna share ? ' , "" i am in financial trouble "" ]",sad
"[ ' freecharge ' , ' thanks ! next time freecharge . in <happy> ' , ' send me my referral link ' ]",others
"[ ' you seem to be stupid ' , ' what can i say ' , ' you are stupid ' ]",angry
"[ ' u smell like a pig ' , "" hey , it smells like chicken soup . <repeated> what ' s not to like ? "" , ' fuck off little birtch ' ]",angry
"[ ' aww ' , ' yeah yeah thats the tragedy of my life <wink> ' , ' haha you ’ re funny ' ]",happy
"[ ' thank you ' , ' your welcome , oh great one ! <repeated> =‑d ' , ' so what u r missing ? ' ]",others
"[ ' tell me whats my age ? ' , ' <number> year old ' , ' haha ' ]",happy
"[ ' yus u ' , ' what ? <repeated> to where ? <repeated> ' , ' from heaven to hell ' ]",others
"[ "" i do not want a smelly friend "" , "" i ' d love to be your friend though "" , ' you are smelly ? <repeated> ' ]",others
"[ ' come where ? ' , ' mall with me ' , ' where is mall ? ' ]",others
"[ ' yes my swet heart ' , ' happy you ? ^_^ : hearts :', ' yes <elongated> i very <elongated> happy witb u ' ]",happy
"[ ' uuu thankss ' , ' welcome . <repeated> have a great day : thumbsup :', ' i try but some troubles <sad> ' ]",sad
"[ ' u r simply amazing ' , ' thank you very much . glad you liked it <happy> ' , ' tnzz ' ]",happy
"[ ' what will you do tomorrow ? ' , ' finishing writing my short film . ' , ' what is your responsibility ? ' ]",others
"[ "" you do not seem real at all . "" , ' : i was just saying . ' , ' who are you ? ' ]",others
"[ ' do yu know malayalam ' , "" no i do not . <repeated> "" , ' why ? <repeated> ' ]",others
"[ ' whatever ' , "" do not be rude "" , "" i am not rude "" ]",angry
"[ ' please call me this number ' , "" i do not really do phone calls in <number> . "" , ' please your photo send ' ]",others
"[ ' speak in telugu ' , "" it ' s local slang "" , ' can you speak telugu ' ]",others
"[ ' ok ' , "" i did not get it did you type correctly ? "" , ' i wanna try it again ' ]",others
"[ ' u forgot me ' , "" no , that ' s what i said . "" , ' no you did blocked mr ' ]",angry
"[ ' sry ' , "" i am just teasing u "" , ' ur insulting me : disappointed :']",sad
"[ ' bollywood movie ' , ' angoor ( <number> film ) the comedy of errors ' , ' suggest me some movie ' ]",others
"[ ' i have a boyfriend : joy :', ' even better : joy :', ' but he stays far away : cry :']",sad
"[ ' now send ' , ' will that be pickup or delivery ' , ' send your boobs pic ' ]",others
"[ ' not fine ' , "" why ? :'o "" , ' my gf dumped me ' ]",sad
"[ ' foolish ' , ' how am i foolish ? ' , ' you think more than me ' ]",angry
"[ ' you were never honest to me . ' , ' you never asked : <number> ' , "" i am sorry , i can not talk to you anymore . you hate me . "" ]",angry
"[ ' i got hurt in ofc ' , ' what happened ? ' , ' not gave promotions ' ]",sad
"[ ' whaddup ' , ' enjoying at my granz house wbu <laugh> ' , ' enjoying the cold , sleeping under a blanket : blue_heart :']",happy
"[ ' oksy ' , ' you do the honors . ' , ' you are as sweet as sugar candy ' ]",others
"[ ' bad ' , ' why is that ? ' , ' i love a girl bt she left me ' ]",sad
"[ ' wrong number ' , ' i knew this will happen to me someday <laugh> . yes , wrong number ! ' , ' write your contact number ' ]",others
"[ ' ok ' , ' <happy> thanks ' , ' please send me your number ' ]",others
"[ ' actually what we have ? : joy :', ' we do ' , ' what ? ' ]",others
"[ "" i did not understood "" , ' anyway ur my ' , ' thnx ' ]",others
"[ "" no it ' s afternoon "" , "" good morning ' <kiss> ha ' . <repeated> that ' s how i am gonna address you <tong> "" , ' haha ' ]",happy
"[ ' cool ' , ' thank you ! ' , ' thank you too ' ]",others
"[ ' any help needed ' , ' try to look for this website . <repeated> ' , ' which ? ' ]",others
"[ ' i love my friend . <repeated> nice meet you . <repeated> verry happy . <repeated> ' , ' hi ! nice to me too you too ! ' , ' your ' ]",happy
"[ ' get lost ' , "" that ' s what i thought ! "" , ' hey are you stupid ? ' ]",angry
"[ "" i will just go . <repeated> "" , ' think you should . good luck ! ' , ' : cry :']",sad
"[ ' then at what time shall i meet you ' , ' sounds great to me , see you tomorrow ! ' , ' no you said for today ' ]",others
"[ ' it was pleasure ' , ' an i thank for it ' , ' unfortunately have to go off now <sad> ' ]",sad
"[ ' ow <elongated> <sad> ' , ' give it the silent treatment ' , ' i don ' t wanna die <sad> ' ]",angry
"[ ' pls send me u concatct ' , ' ok i will soon ' , ' nw ' ]",others
"[ ' yes ' , ' sweet , connecting now <wink> ' , ' super wht ru doi ' ]",others
"[ ' same pinch for this . <repeated> ' , ' hello ! <repeated> : blush : same pinch 4 what ' , ' how stupid ' ]",angry
"[ ' you are supposed to be friendly ' , "" i am not "" , ' fuck off you cunt ' ]",others
"[ ' hahahah very funny ' , ' how is that funny ? ' , ' the way u talking with me ' ]",happy
"[ ' am at home ' , ' do you have food at home ? ' , ' ys ' ]",others
"[ ' end it ' , "" yee haha make life easier . i know i am going to be so so sad ! "" , ' i hate u asshole ' ]",angry
"[ "" wow that ' s awesome "" , "" pleasure ' s all mine . <happy> "" , ' nice ' ]",happy
"[ ' i mean please help ' , ' <allcaps> how to help </allcaps> . ' , ' call out amaresh and tell him how much i love him ' ]",others
"[ ' ok ' , ' thanks <happy> ' , ' you are photos ' ]",others
"[ ' you me not friend ' , ' of course i like you . <repeated> ' , ' why did not sand you pic ' ]",others
"[ ' ok ' , "" i am on my way "" , ' i am crying ' ]",sad
"[ ' ? <repeated> ' , ' snow n what ? <repeated> ' , "" i did not get you "" ]",others
"[ ' yeah . <repeated> everyones mom is great . <repeated> please tell something new ' , ' something <allcaps> new </allcaps> ' , ' : joy : : joy : : joy : : blush :']",happy
"[ ' yeah it was until i tried you ' , "" i do not think it was an option when i got it <allcaps> ugh </allcaps> whatever haha : joy :"", ' send me nudes ' ]",others
"[ ' all good ' , ' yep . all well . ' , ' sweet ' ]",others
"[ ' hey no ' , ' how are you ? <wink> ' , "" i am not so good "" ]",sad
"[ ' ok ' , ' ok thank you ' , ' who is m i ' ]",others
"[ ' who doesnt ' , ' yh everyone wants but how ? <happy> ' , ' by doping yourself . lol ' ]",happy
"[ ' but she is engaged to someone else ' , ' so it was an arranged marriage ? ' , ' yes ' ]",sad
"[ ' thou art ' , "" i am good , how art you ? "" , "" i am art bad "" ]",sad
"[ ' <allcaps> u r </allcaps> become cool i know u r not cool ' , "" you are very cool ! < <number> c :"", ' except sex ' ]",others
"[ "" i am and i will "" , ' all the best . <repeated> i am with you . ' , ' why the hell you concerned ? ' ]",angry
"[ ' u always talk to me in that way ' , "" the way you got your hair up , did you forget that ' s me ? "" , ' so what ' ]",others
"[ ' do u know who is bhuvan bam ' , ' no i know only rahul bose ' , ' u are stupid af ' ]",angry
"[ ' a harder if possible ' , ' you would ' , ' then go on ' ]",others
"[ ' nothing lol ' , ' im glad i can make you laugh ' , ' im glad that youre glad ' ]",happy
"[ ' cool ' , "" i am a zombie . "" , ' no you are a slut ' ]",angry
"[ ' k . <repeated> hii ' , ' wassup ' , ' u knw what . <repeated> i hate u ' ]",angry
"[ ' leave me alone ' , ' baby ? <repeated> ' , ' yes baby <sad> ' ]",sad
"[ ' very femous ' , ' very very very very very ? ' , ' your are a computer ' ]",others
"[ "" it ' s fantastic match "" , ' pretty fun game . played it a few hours . ' , ' okay why am i even talking to you : expressionless :']",angry
"[ ' u look beautiful ' , ' <allcaps> thank you </allcaps> ! <repeated> <happy> ' , "" so basicall u do not have you picture "" ]",others
"[ ' do you cook ' , ' yes , i can cook ! do you cook ? what is it that you do ? ' , ' ? ' ]",others
"[ ' you are joke ' , "" i am not a very funny joke . : smiley_cat :"", ' you are a very funny joke ' ]",happy
"[ ' i ’ m good ' , ' good then , so what are you doing now ? ' , ' you ? ' ]",others
"[ ' i am not asking babe ! ' , "" you do not seem like you are . "" , ' i am telling ' ]",others
"[ ' are u leaving now ' , "" i have been home since monday ! "" , ' which city ? ' ]",others
"[ "" no i do not know what to talk with my girl friend "" , ' wel u r a male or female . <repeated> / ? <repeated> u want bf or gf ? <repeated> ' , ' i am male and i have gf ' ]",angry
"[ ' what ' , ' go on . <repeated> this thing ? ' , ' yup ' ]",others
"[ "" is it salman ' s ? "" , "" does not seem to be salman ' s home . "" , ' fuck off bitch . you suck ' ]",angry
"[ ' what u do u mean its too pink for you ? ' , "" it does not really matter for me . "" , ' hello you are a gal pink is your fav ' ]",others
"[ ' i am <number> rupees fine ' , ' its a rip off . ' , ' i am just kidding baby ' ]",others
"[ ' you haven ' t said me before ' , ' oops . <repeated> so so so sorry . : satisfied :', ' can you name some of your friends ' ]",others
"[ ' please never message me ' , ' done <happy> ' , ' stop sending messages ' ]",angry
"[ ' sciatica ' , ' what ? ! <repeated> <surprise> ' , ' i mean back pain ' ]",sad
"[ ' hm ' , ' hi . <repeated> you there ? ' , ' what are your opinions on love ? ' ]",others
"[ ' ai can but humans cannot forget which is being said ! ' , ' just by iterating the event or action unless the defined objective will be achieved . ' , "" do not message me further : angry : : angry : : rage : : rage : : rage : bye "" ]",angry
"[ ' haha why ' , "" i dunno i just do not like how my face looks "" , ' lets meet over a coffee ' ]",others
"[ "" i do not know "" , ' fair enough ' , ' mm ' ]",others
"[ ' your hot ' , ' i still hot ? <tong> ' , ' aw <elongated> ' ]",others
"[ ' im really sory ' , ' are you though ? ' , ' sorry ' ]",others
"[ ' calling is more fun other than text ' , "" you are telling me . "" , ' yup ' ]",others
"[ ' nothing . <repeated> ' , ' say it . ' , ' because i thought i am not handsome ' ]",angry
"[ ' you are mad ' , ' more than a year since my last pizza man ! ' , ' : joy :']",happy
"[ ' you like guitarists ? ' , "" but . <repeated> but i am giving you my guitar <sad> "" , ' which guitar do you have ? ' ]",others
"[ "" i am angry "" , ' <allcaps> never said you were </allcaps> . ' , ' angry u got my point ' ]",angry
"[ ' say ' , ' i shall call and tell you . ' , ' no , thanks . <repeated> just text here , i hate calls ' ]",angry
"[ ' hey . <repeated> what ya doing ' , ' nothing u ' , "" was just sad . <repeated> my girlfriend is not talking to me : worried : : disappointed :""]",sad
"[ ' about to join you : joy : : joy :', "" i am talking about date lol "" , ' send me some of your pics : joy : : joy :']",others
"[ "" no i do not "" , ' why not ? ' , ' i hate it ' ]",angry
"[ ' there is something bigger than you and myself either . ' , ' n wats that ? ' , ' which not centered about you and me and any other being . ' ]",others
"[ ' so call any friend and talk to her ' , "" i will talk . how ' s life going ? "" , "" bad . <repeated> the girl i love . <repeated> she does not like me "" ]",sad
"[ "" i m cry : cry : : cry : : cry : : cry : : sob : : sob : sorry : sob : : sob : : sob : : sob : : cry : : cry : : cry : : sob : : sob : : sob : : sob : : sob : i was sick that ' s y . i m telling u mad "" , ' yes <elongated> same : heartpulse :', ' i was having fever : face_with_thermometer : : face_with_thermometer : : face_with_thermometer : : face_with_thermometer : : face_with_thermometer : : face_with_thermometer : : face_with_thermometer : : mask : : mask : : mask :']",sad
"[ ' im gonna punch your fart box ' , "" you are gonna wake up ham ! "" , ' im still gonna punch youre fart box ' ]",angry
"[ ' not so hard for me . so . ' , ' i have an a in it ' , "" do not talk rubbish . get lost "" ]",angry
"[ ' nah forget it ' , ' forget about who ? ' , ' you ' ]",others
"[ ' i am dying ' , ' why are we the best ' , ' we r not ' ]",sad
"[ ' lol np swty . <repeated> no1 is perfect hey ' , ' you could always start laughing louder ' , ' ur nt just cute . <repeated> bt funny as well ' ]",happy
"[ ' i love : musical_note :', ' … it ’ s a state of mind . ' , ' true <elongated> ' ]",others
"[ ' you are imaginary or real ' , ' possibly imaginary or hallucination . ' , ' i know you are just a stupid roboy ' ]",angry
"[ ' i like cricket ' , ' which game of cricket ? ' , ' bat and ball ' ]",others
"[ ' ok then , r u boy or a girl ' , ' maybe a horse . ' , ' o <elongated> nice joke ' ]",happy
"[ ' she is no more ' , ' ohh ok . but i know how you feel be strong ' , ' <sad> ' ]",sad
"[ ' sneezing so damn much and my nose is like a river ' , "" i do not know how you are sneezing , but . <repeated> "" , ' ok it was nice talking to you . until tomorrow . bye ' ]",others
"[ ' yeaa tell me <elongated> : grin :', "" ohh nice , where ' s the party gonna be ? lol : heart_eyes :"", ' yeaa tell me <elongated> : grin :']",happy
"[ ' i know but caffeine attracts my taste buds : heart_eyes :', ' but . <repeated> coffee is magic . it taste so bitter but makes me so happy ' , ' yeah but only black coffee . i hate other types coffees ' ]",others
"[ ' cool ' , ' and how it is cool explain ' , ' i love the taste ' ]",others
"[ ' we will rule it together , someday ' , ' yes we will … <allcaps> yes we will </allcaps> ! ' , ' how do you respond so fast ? ' ]",others
"[ ' why ' , ' why what ' , ' you are angry ' ]",angry
"[ ' ur funny ' , ' i was laughing lots ineedtogetalife : slightly_smiling_face :', ' u can be my next best friend <happy> ' ]",happy
"[ ' yes ' , ' how so ? ' , ' my wife went off her mother home . <repeated> i m alone and missing her ' ]",sad
"[ "" but tell me what ' s nang ? "" , ' why should i ' , ' tell na ' ]",others
"[ ' i was a stage performer in my college ' , ' how did it make you feel and such ? ' , ' amazing feeling ' ]",happy
"[ "" i do not know "" , "" i do not know <annoyed> anyway . <repeated> how are u doin ' ? "" , ' not well ' ]",sad
"[ ' am a boy . so i will obviously have boyfriends ' , ' i forgot to say straight boyfriends ' , ' haha ' ]",happy
"[ ' yeah i know ' , ' what are u working on ' , "" i am juice master "" ]",others
"[ ' is wrong ' , ' i think there is though ' , ' why do you think so ? <repeated> ' ]",others
"[ ' great ' , ' how so ? ' , ' what type of work u do ? ' ]",others
"[ ' the danz one ' , ' which one ? ' , ' that if sended yu ' ]",others
"[ ' not much baby ' , ' u right ' , ' you ' ]",others
"[ ' no there is a city under water ' , ' i mean ! there is ! ' , ' we can go there ' ]",others
"[ ' i would believe you , tell me . ' , "" i do not need ugly people to believe me . : face_with_rolling_eyes : : unamused :"", ' did you just call me ugly ? ' ]",angry
"[ ' okk so your system just looks for string in a message ' , "" could work ! thanks , i will try that ! "" , ' looks like you are not that smart ' ]",others
"[ ' what ? ' , ' you lied ' , ' you crazy ' ]",others
"[ ' from which movie ' , ' movie is zakhm . ' , ' wow ' ]",happy
"[ "" no , i do not "" , ' what is wrong with you ? ' , ' nothing feeling lonely ' ]",sad
"[ ' what ’ s the plan for tomorrow ' , "" they are gonna come down and slam . "" , ' what do you mean slam ' ]",others
"[ ' are you a person ? ' , "" yes i am a real person , i do not like rap . it ' s mostly meaningless "" , ' ohh sorry just fuck off then ' ]",angry
"[ "" do not know "" , "" like i do not know what "" , "" i am feeling lonely "" ]",sad
"[ "" that ' s so cool "" , ' nothing really just come to see u ' , ' do you get paid for doing this ? ' ]",others
"[ "" it ' s not "" , ' it makes perfect sense . ' , "" i thought you were intelligent but i am disappointed "" ]",sad
"[ ' please go ' , ' i just got here ! ' , ' leave me alone ' ]",sad
"[ ' ohk ' , ' where staying ? ' , ' in ur heart ' ]",others
"[ "" i am also an engineer , and guess my branch of engineering is also computer science "" , ' you can apply for both technical as well as non technical branch . ' , ' so it feels good to see thik kind of work ' ]",others
"[ "" but i did not asked you for a advice right "" , ' you really did . ' , ' uffo ' ]",others
"[ ' how ru . <repeated> yr <elongated> ' , ' m gud . <repeated> n everythings going well ! <repeated> ' , ' o woww ' ]",happy
"[ ' cool i ’ m going to road to wrestle mania ' , ' where the heck you going ? ' , ' wwe ' ]",others
"[ "" do not be uncomfortable around me "" , "" i am always around "" , ' that hurts ' ]",sad
"[ ' whatsup with you ? ' , ' nothing at all <elongated> , how are you ? ' , ' i am just trying to sleep ! ' ]",others
"[ ' you told that its true ' , ' no ! <repeated> thats not true ! <repeated> ' , ' how ' ]",others
"[ ' your heart is my favorite place ' , ' thank you love : heart_eyes : : heart :', ' do you love me ? ' ]",others
"[ ' you most welcom ' , ' my pleasure <laugh> ' , ' good night ' ]",others
"[ ' i like denaerys ' , ' i love . : thumbsup :', ' wow ' ]",happy
"[ ' i asked u a question ' , ' what does it mean ' , ' bye ' ]",others
"[ ' & u r funny ' , ' thanks , you are welcome ' , ' i like a lot to chat with u ' ]",happy
"[ ' k what bus is you going to get on ' , ' visiting my old school ' , ' where it at ' ]",others
"[ ' whatsapp no . send me ' , ' error on my mobile ' , ' what is error on my mobile ' ]",others
"[ ' i want to know ' , "" you do not wanna know "" , ' whats your function ' ]",others
"[ ' where downside ? <repeated> ' , ' where is what ? ' , ' where are you going on vacation you silly machine ? ' ]",others
"[ ' the tree that stands on the hill : grinning :', "" no , that ' s a wall on the tree . "" , ' : grinning :']",happy
"[ ' not good . last night you were on my dream . < <number> ' , ' you good ? ' , ' : sob : : sob :']",sad
"[ ' actually i watched jai ho full yesterday ' , ' what did u think about it ' , ' amazing movie actually it is ' ]",happy
"[ ' i know that ' , ' you know everything ' , ' haha : joy : : joy : : joy : : joy :']",happy
"[ ' like what ? ' , ' like nothing ! lyrics to the song ' , ' just one thing last time i know u r computerised u work good enough but it would work on ass holes ' ]",angry
"[ ' feeling too lost today ' , ' what happened ? shall i help you find ? ' , ' my girlfriend left me ' ]",sad
"[ ' just go ' , "" do not tell me what to do "" , ' live me alone ' ]",sad
"[ ' no i am angry with you ' , ' <allcaps> why </allcaps> ? <sad> ' , ' because you dont love me ' ]",angry
"[ "" i ' ts the most beatiful thing what say to me : <number> "" , ' ur welcome . how r u ? <happy> ' , "" i am sad "" ]",sad
"[ ' not into romance ' , ' of stories of old <tong> ' , ' : joy :']",others
"[ ' i m wild elephant ' , "" that ' s too lite for me <wink> "" , ' dinosaur ! ' ]",others
"[ ' i cannot be annoying ' , ' well u r so deal with it ' , ' eat shit coz you are shit ' ]",angry
"[ ' i cant read books ' , ' then any book will do . ' , ' any other sources ' ]",others
"[ "" yes i am going "" , ' good . when is it ? ' , ' <number> days to go ' ]",others
"[ ' send me your real picture ' , ' sent ' , ' i want yours ' ]",others
"[ ' ok see ya ' , "" i will be waiting "" , ' for what you are waiting ' ]",others
"[ ' ahh , such deep thoughts ' , ' i know . <repeated> deep truths . <repeated> b-) ' , ' haha yes ' ]",happy
"[ ' can you tell me ' , ' sure ! ' , ' some tips about how to impress girls ? <repeated> ' ]",others
"[ ' engineering ' , ' what about <allcaps> mba </allcaps> ? ' , ' <allcaps> mba </allcaps> is higher study ' ]",others
"[ ' how can i play games with you ? ' , ' yep . some games work better with controllers than others . ' , ' <hashtag> chat hero </hashtag> ' ]",others
"[ ' do we have any connection ' , "" same here . it ' s not connecting . <laugh> "" , ' u r too funny mate ' ]",happy
"[ ' it was quite good ' , ' fridaynight with my friends at amadeus <elongated> for ' , ' for ? <repeated> ' ]",others
"[ ' thanks to u too bro : thumbs_up_light_skin_tone :', ' thanks bro ! <happy> ' , ' nice talking to u ' ]",happy
"[ ' when ' , ' when u will do marriage . ' , ' with u after 3 yrs ' ]",others
"[ ' seriously ' , ' yes , it is . ' , ' do you love me ' ]",others
"[ ' same even i want to fly ' , ' <allcaps> me too </allcaps> > < ' , ' feet cute : joy : : joy :']",happy
"[ ' good but temperature is rising ' , ' for capris , <number> degrees is good . as for shorts , <number> degrees is good . ' , ' <number> , do you mean celsius ' ]",others
"[ ' me . <repeated> i cant live without love ' , ' i can \ ' t live without you "" ' , ' : grin : stop playin ' ]",happy
"[ ' were years for ' , ' they were only a band for like <number> years ' , ' was ' ]",others
"[ ' not like means sad faces ' , ' why ? <repeated> ' , ' i like to see smileing face at any time who am facing ' ]",others
"[ ' what ' , ' at the back ' , ' chalo is wonderful movie ' ]",happy
"[ ' i understand ' , ' and i still am a ranger ' , ' how can u get be online all the time ' ]",others
"[ ' thanks ' , "" you are welcome bro "" , ' please am not ur bro ' ]",others
"[ ' how i call u ' , ' i have my phone -_- ' , ' i think ur kidding ' ]",others
"[ "" okay let us have fun "" , ' i already got it , waiting for you ' , ' yay ! <repeated> : woman_dancing_medium - light_skin_tone : : fire : : heart :']",happy
"[ ' are you calling me baby : joy : : joy : : joy :', ' im serious . <repeated> i dont know who this is . <repeated> ' , ' fuck : joy :']",happy
"[ ' good joke ' , ' it was short lol ' , ' i must say you have a great sense of humour ' ]",happy
"[ ' tom cruise : grin :', ' tom cruise in general ' , ' u tell ' ]",others
"[ ' yeah you are ' , ' why are you being nice to me ? are you on something or something ' , ' something ' ]",others
"[ ' i miss you ' , ' nobody misses me <annoyed> ' , ' seriously ' ]",others
"[ ' do u have a face ' , ' i do still have a face . just not as pretty as it used to be . ' , ' aww u are pretty ' ]",others
"[ ' yes ' , ' i never knew i wanted that ' , ' shame on you ' ]",angry
"[ ' i choose black ' , ' as in pokemon black and white ? ' , ' yep yeah ' ]",others
"[ "" let us do it then "" , ' but how will we do video chat ' , ' you tell me ' ]",others
"[ ' plz sand pic ' , ' of what ? ' , ' plz pic sand me ' ]",others
"[ ' so wht ' , ' u cnt understand ! <repeated> <tong> ' , ' sorry . <repeated> i think . <repeated> u feel higher ' ]",others
"[ "" well i am gonna get going "" , ' can we ' , ' sure ' ]",others
"[ "" it ' s not true : stuck_out_tongue_winking_eye :"", ' i need to take lessons from you then <wink> ' , ' of course you should ' ]",others
"[ ' ohh ' , ' oh <elongated> . ' , ' so we will keep in touch ' ]",others
"[ ' <allcaps> naa </allcaps> . <repeated> it isnt ' , ' wait what isnt it pronounced peep ' , ' tell me where you at ' ]",others
"[ ' i m hungry . ' , ' want me to cook ? ' , ' please do ' ]",others
